ACCE;0.941;866775.938;0.37350;1.26414;11.06121;3
AHRS;0.949;866775.943;9.6169;3.9470;172.5891;-0.02883;0.08582;0.99399;3
MAGN;0.950;866775.943;4.81250;-22.75000;-33.25000;3
GYRO;0.950;866775.943;0.80390;0.16982;-0.17471;3
MAGN;0.957;866775.953;5.06250;-22.75000;-32.93750;3
ACCE;0.961;866775.958;-0.43096;1.34075;10.00776;3
AHRS;0.969;866775.963;10.5171;4.2116;172.2745;-0.03034;0.09385;0.99308;3
MAGN;0.970;866775.963;4.81250;-22.87500;-32.68750;3
GYRO;0.971;866775.963;1.02381;0.14783;-0.18082;3
MAGN;0.978;866775.973;4.93750;-22.75000;-32.93750;3
ACCE;0.981;866775.978;-0.82361;1.50356;9.30866;3
AHRS;0.989;866775.983;11.5700;4.4510;171.9889;-0.03150;0.10317;0.99200;3
MAGN;0.990;866775.983;4.62500;-23.31250;-32.68750;3
GYRO;0.990;866775.983;1.00304;0.35797;-0.11729;3
MAGN;0.998;866775.993;4.87500;-23.75000;-32.56250;3
ACCE;1.002;866775.998;-0.56503;2.00155;8.74362;3
AHRS;1.010;866776.003;12.7073;4.8873;171.7894;-0.03435;0.11331;0.99074;3
MAGN;1.011;866776.003;4.62500;-24.25000;-32.43750;3
GYRO;1.011;866776.003;0.87232;0.50946;-0.10996;3
MAGN;1.017;866776.013;4.87500;-24.93750;-32.12500;3
ACCE;1.022;866776.018;-0.33519;2.47082;8.25521;3
AHRS;1.029;866776.023;13.8497;5.4085;171.5087;-0.03779;0.12357;0.98930;3
MAGN;1.030;866776.023;5.12500;-25.56250;-31.87500;3
GYRO;1.031;866776.023;0.67073;0.22358;-0.17959;3
MAGN;1.038;866776.033;5.68750;-25.93750;-31.56250;3
ACCE;1.042;866776.038;-1.40779;2.04944;7.76679;3
AHRS;1.051;866776.043;14.5958;5.7196;171.2452;-0.03966;0.13028;0.98826;3
MAGN;1.053;866776.043;5.68750;-26.25000;-31.12500;3
GYRO;1.053;866776.043;0.40928;-0.28833;-0.19059;3
MAGN;1.066;866776.053;5.68750;-26.12500;-31.00000;3
ACCE;1.067;866776.058;-1.47483;2.34632;8.52336;3
AHRS;1.070;866776.063;15.0408;5.5310;171.0005;-0.03743;0.13408;0.98769;3
MAGN;1.071;866776.063;5.81250;-26.06250;-31.12500;3
GYRO;1.072;866776.063;0.07697;-0.46792;-0.05009;3
MAGN;1.078;866776.073;5.37500;-26.25000;-30.68750;3
ACCE;1.082;866776.078;-0.59376;2.43251;9.69173;3
AHRS;1.090;866776.083;15.1232;5.0016;170.9510;-0.03275;0.13447;0.98773;3
MAGN;1.092;866776.083;5.12500;-25.93750;-30.68750;3
GYRO;1.093;866776.083;0.03543;-0.31521;-0.00855;3
MAGN;1.098;866776.093;5.12500;-25.81250;-31.00000;3
ACCE;1.102;866776.098;-0.20111;2.63362;7.80510;3
AHRS;1.110;866776.103;15.6261;4.2849;170.7618;-0.02598;0.13839;0.98722;3
MAGN;1.111;866776.103;5.12500;-26.00000;-31.25000;3
GYRO;1.112;866776.103;0.10751;-0.44715;-0.00733;3
LIGH;1.113;866776.108;705.0;3
MAGN;1.118;866776.113;4.56250;-25.68750;-31.12500;3
ACCE;1.122;866776.118;0.66080;2.46124;6.03339;3
AHRS;1.131;866776.123;15.7486;3.7629;170.7665;-0.02139;0.13910;0.98719;3
MAGN;1.132;866776.123;4.68750;-25.56250;-31.56250;3
GYRO;1.133;866776.123;-0.44593;-1.54305;-0.16127;3
MAGN;1.138;866776.133;4.12500;-25.56250;-31.87500;3
ACCE;1.142;866776.138;0.39265;2.30801;10.37168;3
AHRS;1.149;866776.143;15.0669;1.8543;170.5521;-0.00519;0.13196;0.98805;3
MAGN;1.151;866776.143;3.68750;-25.31250;-31.87500;3
GYRO;1.151;866776.143;-1.32802;-0.14050;-0.16738;3
MAGN;1.157;866776.153;3.56250;-25.00000;-32.00000;3
ACCE;1.162;866776.158;-0.73741;2.21224;12.00932;3
AHRS;1.170;866776.163;13.5432;1.7116;170.4385;-0.00495;0.11873;0.98961;3
MAGN;1.172;866776.163;3.75000;-24.68750;-31.56250;3
GYRO;1.173;866776.163;-0.98227;0.81856;-0.13195;3
MAGN;1.178;866776.173;3.87500;-24.37500;-32.00000;3
ACCE;1.181;866776.178;-1.32160;1.63763;11.37725;3
AHRS;1.190;866776.183;12.1579;2.9363;170.4647;-0.01659;0.10762;0.99084;3
MAGN;1.191;866776.183;4.18750;-23.81250;-32.00000;3
GYRO;1.192;866776.183;-0.24801;0.66218;-0.05742;3
MAGN;1.198;866776.193;4.50000;-23.62500;-32.25000;3
ACCE;1.202;866776.198;-0.45969;1.82917;10.39084;3
AHRS;1.213;866776.203;11.8723;3.6800;170.4569;-0.02323;0.10566;0.99095;3
MAGN;1.216;866776.203;4.93750;-23.62500;-32.12500;3
GYRO;1.218;866776.203;0.41294;0.01100;0.15394;3
MAGN;1.219;866776.213;5.31250;-24.06250;-32.68750;3
ACCE;1.221;866776.218;-0.05746;1.54187;9.40442;3
AHRS;1.229;866776.223;12.1761;3.4842;170.5520;-0.02140;0.10814;0.99079;3
MAGN;1.231;866776.223;4.87500;-24.06250;-32.25000;3
GYRO;1.232;866776.223;0.35064;0.35186;0.02321;3
MAGN;1.237;866776.233;4.87500;-24.06250;-32.12500;3
ACCE;1.242;866776.238;-0.62249;1.67594;8.59040;3
AHRS;1.250;866776.243;12.5785;3.8784;170.5659;-0.02452;0.11188;0.99035;3
MAGN;1.251;866776.243;4.75000;-24.18750;-32.00000;3
GYRO;1.252;866776.243;0.19670;0.49358;-0.03787;3
MAGN;1.258;866776.253;4.62500;-24.18750;-31.68750;3
ACCE;1.261;866776.258;-0.62249;1.98240;8.41801;3
AHRS;1.269;866776.263;12.8736;4.4296;170.4854;-0.02898;0.11482;0.98989;3
MAGN;1.271;866776.263;4.37500;-23.75000;-31.37500;3
GYRO;1.271;866776.263;-0.21258;0.69639;-0.02932;3
MAGN;1.278;866776.273;4.87500;-23.87500;-31.68750;3
ACCE;1.281;866776.278;-0.77572;2.19309;8.54251;3
AHRS;1.289;866776.283;12.6336;5.1732;170.5696;-0.03567;0.11323;0.98996;3
MAGN;1.290;866776.283;5.06250;-24.06250;-31.81250;3
GYRO;1.292;866776.283;-0.72326;0.75992;-0.01588;3
MAGN;1.298;866776.293;5.43750;-24.06250;-31.93750;3
ACCE;1.302;866776.298;-1.49398;1.78129;9.16500;3
AHRS;1.310;866776.303;11.7149;6.2571;170.7415;-0.04589;0.10595;0.99050;3
MAGN;1.312;866776.303;5.43750;-23.87500;-32.37500;3
GYRO;1.313;866776.303;-1.04091;0.46548;0.03787;3
MAGN;1.317;866776.313;5.75000;-23.87500;-32.68750;3
ACCE;1.321;866776.318;-1.21625;1.52271;9.60554;3
AHRS;1.330;866776.323;10.5415;6.6930;171.0356;-0.05078;0.09597;0.99145;3
MAGN;1.331;866776.323;5.62500;-23.43750;-32.56250;3
GYRO;1.332;866776.323;-1.11544;-0.01222;0.01100;3
MAGN;1.338;866776.333;5.87500;-23.56250;-32.81250;3
ACCE;1.342;866776.338;-0.90022;1.20668;9.50977;3
SOUN;1.345;605.28;0.01847;59.31
AHRS;1.350;866776.343;9.1443;6.5585;171.1684;-0.05072;0.08374;0.99258;3
MAGN;1.351;866776.343;5.75000;-23.31250;-32.81250;3
GYRO;1.352;866776.343;-1.13377;-0.25534;-0.05986;3
MAGN;1.358;866776.353;6.18750;-22.68750;-32.81250;3
ACCE;1.362;866776.358;-0.90022;1.11091;9.41400;3
AHRS;1.370;866776.363;7.8473;6.2381;171.2772;-0.04893;0.07226;0.99358;3
MAGN;1.371;866776.363;6.25000;-22.06250;-32.93750;3
GYRO;1.372;866776.363;-1.16309;-0.24435;-0.09407;3
MAGN;1.378;866776.373;6.12500;-21.62500;-33.37500;3
ACCE;1.382;866776.378;-0.75657;0.87149;9.65342;3
AHRS;1.389;866776.383;6.3988;5.8471;171.2656;-0.04653;0.05945;0.99446;3
MAGN;1.391;866776.383;6.25000;-21.06250;-33.50000;3
GYRO;1.391;866776.383;-1.17408;-0.12706;-0.10140;3
MAGN;1.397;866776.393;6.12500;-20.62500;-33.81250;3
ACCE;1.402;866776.398;-0.89064;0.69911;9.78750;3
AHRS;1.409;866776.403;5.0472;5.7012;171.2810;-0.04620;0.04763;0.99507;3
MAGN;1.410;866776.403;5.68750;-20.62500;-34.50000;3
GYRO;1.411;866776.403;-1.02137;0.00489;-0.16005;3
MAGN;1.417;866776.413;5.43750;-20.18750;-34.93750;3
ACCE;1.421;866776.418;-1.21625;0.68953;9.83538;3
AHRS;1.429;866776.423;3.8645;5.8264;171.2804;-0.04809;0.03744;0.99538;3
MAGN;1.429;866776.423;5.87500;-19.87500;-35.06250;3
GYRO;1.430;866776.423;-0.71960;-0.00122;-0.13317;3
MAGN;1.437;866776.433;5.62500;-19.18750;-35.37500;3
ACCE;1.441;866776.438;-1.20668;0.54588;10.26634;3
AHRS;1.449;866776.443;3.0326;5.7860;171.2848;-0.04830;0.03018;0.99559;3
MAGN;1.449;866776.443;5.75000;-18.68750;-35.62500;3
GYRO;1.450;866776.443;-0.49236;-0.03054;0.01222;3
MAGN;1.457;866776.453;6.06250;-18.56250;-35.75000;3
ACCE;1.461;866776.458;-1.01514;0.40223;9.92157;3
LIGH;1.463;866776.458;695.0;3
AHRS;1.469;866776.463;2.4557;5.7428;171.3556;-0.04833;0.02512;0.99576;3
MAGN;1.469;866776.463;6.43750;-18.68750;-36.50000;3
GYRO;1.470;866776.463;-0.30421;-0.07453;0.03665;3
MAGN;1.477;866776.473;6.00000;-18.68750;-36.81250;3
ACCE;1.481;866776.478;-0.98641;0.34477;9.49062;3
AHRS;1.489;866776.483;2.1136;5.6372;171.4572;-0.04766;0.02203;0.99591;3
MAGN;1.489;866776.483;6.31250;-18.87500;-37.06250;3
GYRO;1.490;866776.483;-0.13439;-0.25168;-0.06353;3
MAGN;1.497;866776.493;6.00000;-18.75000;-37.37500;3
ACCE;1.501;866776.498;-0.94810;0.47884;9.45231;3
AHRS;1.509;866776.503;2.0236;5.3666;171.4030;-0.04535;0.02110;0.99600;3
MAGN;1.510;866776.503;5.87500;-18.31250;-37.37500;3
GYRO;1.510;866776.503;-0.13683;-0.11362;-0.03421;3
MAGN;1.517;866776.513;5.75000;-17.81250;-36.50000;3
ACCE;1.521;866776.518;-0.93853;0.47884;9.49062;3
AHRS;1.529;866776.523;1.8638;5.2246;171.3956;-0.04422;0.01962;0.99607;3
MAGN;1.529;866776.523;5.93750;-17.25000;-36.31250;3
GYRO;1.530;866776.523;-0.11973;-0.09285;0.02566;3
MAGN;1.537;866776.533;5.68750;-17.37500;-36.06250;3
ACCE;1.541;866776.538;-0.86191;0.42138;9.76834;3
AHRS;1.548;866776.543;1.7684;5.0916;171.4191;-0.04313;0.01870;0.99615;3
MAGN;1.549;866776.543;5.93750;-17.68750;-35.75000;3
GYRO;1.550;866776.543;-0.09407;-0.12706;0.04398;3
MAGN;1.557;866776.553;6.06250;-17.93750;-35.62500;3
ACCE;1.561;866776.558;-0.73741;0.36392;9.38527;3
AHRS;1.569;866776.563;1.6597;4.9671;171.4377;-0.04213;0.01766;0.99621;3
MAGN;1.569;866776.563;5.93750;-18.12500;-36.18750;3
GYRO;1.570;866776.563;-0.08796;-0.14539;0.02077;3
MAGN;1.577;866776.573;5.87500;-18.25000;-36.37500;3
ACCE;1.581;866776.578;-0.70868;0.30646;9.25119;3
AHRS;1.589;866776.583;1.5910;4.7792;171.4557;-0.04054;0.01694;0.99630;3
MAGN;1.589;866776.583;5.75000;-18.12500;-36.18750;3
GYRO;1.589;866776.583;-0.11851;-0.05986;0.00489;3
MAGN;1.597;866776.593;5.50000;-18.00000;-36.06250;3
ACCE;1.601;866776.598;-0.82361;0.33519;9.46189;3
AHRS;1.609;866776.603;1.4550;4.7063;171.4763;-0.04000;0.01570;0.99635;3
MAGN;1.609;866776.603;5.06250;-17.68750;-36.18750;3
GYRO;1.610;866776.603;-0.17715;0.08186;0.04032;3
MAGN;1.617;866776.613;5.06250;-17.87500;-35.81250;3
ACCE;1.621;866776.618;-0.86191;0.27773;9.87369;3
AHRS;1.628;866776.623;1.2713;4.8055;171.5434;-0.04099;0.01414;0.99637;3
MAGN;1.629;866776.623;4.81250;-18.00000;-35.62500;3
GYRO;1.629;866776.623;-0.13561;0.13683;0.06720;3
MAGN;1.637;866776.633;5.06250;-17.87500;-35.81250;3
ACCE;1.641;866776.638;-0.90022;0.25857;9.81623;3
AHRS;1.649;866776.643;1.1264;4.9188;171.7008;-0.04209;0.01290;0.99644;3
MAGN;1.649;866776.643;4.93750;-17.68750;-36.18750;3
GYRO;1.649;866776.643;-0.03054;0.08186;0.06964;3
MAGN;1.657;866776.653;5.06250;-17.87500;-35.93750;3
ACCE;1.661;866776.658;-1.02472;0.33519;9.50977;3
AHRS;1.669;866776.663;1.1503;5.0879;171.8277;-0.04356;0.01316;0.99646;3
MAGN;1.669;866776.663;4.93750;-17.87500;-35.62500;3
GYRO;1.669;866776.663;-0.00611;-0.00611;0.06231;3
MAGN;1.677;866776.673;5.25000;-17.81250;-35.75000;3
ACCE;1.681;866776.678;-0.96726;0.25857;9.75877;3
AHRS;1.689;866776.683;1.1513;5.0516;171.9439;-0.04325;0.01311;0.99654;3
MAGN;1.689;866776.683;5.06250;-17.68750;-35.75000;3
GYRO;1.689;866776.683;-0.08186;-0.04398;0.09285;3
MAGN;1.697;866776.693;5.81250;-17.50000;-35.62500;3
ACCE;1.701;866776.698;-0.79487;0.12450;9.82580;3
AHRS;1.709;866776.703;1.0327;4.9492;172.0315;-0.04245;0.01198;0.99664;3
MAGN;1.709;866776.703;5.93750;-17.37500;-35.62500;3
GYRO;1.710;866776.703;-0.12217;-0.05009;0.08308;3
MAGN;1.717;866776.713;6.12500;-16.93750;-36.18750;3
ACCE;1.721;866776.718;-0.73741;0.12450;9.83538;3
AHRS;1.728;866776.723;0.8917;4.9369;172.0635;-0.04243;0.01074;0.99667;3
MAGN;1.729;866776.723;6.25000;-17.18750;-36.18750;3
GYRO;1.729;866776.723;-0.10018;-0.02810;0.05742;3
MAGN;1.737;866776.733;6.25000;-17.18750;-35.87500;3
ACCE;1.741;866776.738;-0.83318;0.30646;9.52892;3
AHRS;1.749;866776.743;0.8640;4.9136;172.1393;-0.04225;0.01045;0.99672;3
MAGN;1.750;866776.743;5.93750;-17.68750;-35.75000;3
GYRO;1.750;866776.743;-0.07330;-0.00977;0.04643;3
MAGN;1.758;866776.753;5.81250;-17.25000;-35.87500;3
ACCE;1.761;866776.758;-0.87149;0.29688;9.59596;3
AHRS;1.769;866776.763;0.7789;4.9277;172.1543;-0.04242;0.00972;0.99673;3
MAGN;1.771;866776.763;5.81250;-17.68750;-35.93750;3
GYRO;1.771;866776.763;-0.10385;-0.01344;0.05986;3
MAGN;1.777;866776.773;5.81250;-17.25000;-35.87500;3
ACCE;1.781;866776.778;-0.83318;0.18196;9.84496;3
AHRS;1.789;866776.783;0.6835;4.8860;172.2167;-0.04212;0.00884;0.99679;3
MAGN;1.790;866776.783;5.62500;-17.37500;-36.31250;3
GYRO;1.791;866776.783;-0.10751;0.10996;0.11240;3
MAGN;1.797;866776.793;5.68750;-16.81250;-36.31250;3
ACCE;1.801;866776.798;-0.69911;0.15323;9.85453;3
AHRS;1.810;866776.803;0.5684;5.0219;172.3356;-0.04338;0.00787;0.99681;3
MAGN;1.811;866776.803;5.62500;-17.37500;-36.62500;3
GYRO;1.812;866776.803;-0.05009;0.10996;0.11729;3
LIGH;1.813;866776.808;718.0;3
MAGN;1.818;866776.813;5.50000;-17.12500;-36.75000;3
ACCE;1.821;866776.818;-0.62249;0.17238;9.51935;3
AHRS;1.830;866776.823;0.5496;5.0651;172.4221;-0.04377;0.00770;0.99684;3
MAGN;1.832;866776.823;5.25000;-16.93750;-36.62500;3
GYRO;1.832;866776.823;-0.06597;0.01466;0.03299;3
MAGN;1.838;866776.833;5.37500;-16.93750;-36.62500;3
ACCE;1.842;866776.838;-0.84276;0.16281;9.50019;3
AHRS;1.850;866776.843;0.4774;5.0696;172.4822;-0.04386;0.00705;0.99687;3
MAGN;1.851;866776.843;5.37500;-17.25000;-36.93750;3
GYRO;1.852;866776.843;-0.19303;0.00855;0.00977;3
MAGN;1.858;866776.853;5.50000;-17.25000;-36.93750;3
ACCE;1.862;866776.858;-0.88107;0.06704;9.94073;3
AHRS;1.869;866776.863;0.2512;5.0609;172.5032;-0.04391;0.00507;0.99689;3
MAGN;1.870;866776.863;5.50000;-17.25000;-36.31250;3
GYRO;1.871;866776.863;-0.25412;0.03543;0.04276;3
MAGN;1.879;866776.873;5.81250;-16.93750;-36.50000;3
ACCE;1.881;866776.878;-0.84276;0.00958;10.20888;3
AHRS;1.889;866776.883;-0.0390;5.1206;172.5441;-0.04460;0.00256;0.99689;3
MAGN;1.890;866776.883;5.68750;-16.62500;-36.93750;3
GYRO;1.891;866776.883;-0.14050;-0.00367;0.01588;3
SOUN;1.896;341.41;0.01042;54.34
MAGN;1.899;866776.893;5.81250;-16.62500;-36.75000;3
ACCE;1.902;866776.898;-0.90980;0.05746;9.98861;3
AHRS;1.910;866776.903;-0.1527;5.1323;172.5845;-0.04476;0.00157;0.99690;3
MAGN;1.911;866776.903;6.00000;-16.50000;-36.62500;3
GYRO;1.912;866776.903;0.01100;-0.06597;0.00733;3
MAGN;1.917;866776.913;6.00000;-16.31250;-36.87500;3
ACCE;1.921;866776.918;-1.01514;0.21069;9.61511;3
AHRS;1.929;866776.923;-0.1470;5.0942;172.5329;-0.04443;0.00161;0.99689;3
MAGN;1.931;866776.923;5.50000;-16.93750;-36.75000;3
GYRO;1.932;866776.923;0.05376;-0.09041;0.01833;3
MAGN;1.937;866776.933;5.50000;-17.37500;-36.18750;3
ACCE;1.941;866776.938;-0.98641;0.35434;9.19373;3
AHRS;1.949;866776.943;0.0454;5.0421;172.5720;-0.04387;0.00324;0.99694;3
MAGN;1.950;866776.943;5.37500;-17.25000;-36.18750;3
GYRO;1.951;866776.943;-0.02077;-0.09407;0.06475;3
MAGN;1.957;866776.953;5.06250;-17.56250;-36.18750;3
ACCE;1.961;866776.958;-0.86191;0.22027;9.42358;3
AHRS;1.969;866776.963;0.0293;4.9088;172.6900;-0.04272;0.00298;0.99705;3
MAGN;1.970;866776.963;5.50000;-17.56250;-36.37500;3
GYRO;1.971;866776.963;-0.11973;-0.00733;0.11606;3
MAGN;1.977;866776.973;5.62500;-17.56250;-36.75000;3
ACCE;1.981;866776.978;-0.95768;0.15323;9.73961;3
AHRS;1.989;866776.983;-0.0507;4.9663;172.8741;-0.04327;0.00225;0.99713;3
MAGN;1.990;866776.983;5.93750;-17.25000;-36.75000;3
GYRO;1.991;866776.983;-0.10629;0.00000;0.13317;3
MAGN;1.997;866776.993;5.93750;-17.25000;-37.06250;3
ACCE;2.001;866776.998;-0.97683;0.03831;9.81623;3
AHRS;2.010;866777.003;-0.1655;4.9999;172.9789;-0.04363;0.00123;0.99717;3
MAGN;2.011;866777.003;5.56250;-16.62500;-36.75000;3
GYRO;2.012;866777.003;-0.07453;-0.04765;0.13439;3
MAGN;2.018;866777.013;4.93750;-16.81250;-36.62500;3
ACCE;2.022;866777.018;-0.83318;-0.02873;9.83538;3
AHRS;2.029;866777.023;-0.2305;4.9117;173.1186;-0.04289;0.00057;0.99727;3
MAGN;2.031;866777.023;4.81250;-16.50000;-36.50000;3
GYRO;2.031;866777.023;-0.04643;-0.00122;0.15394;3
MAGN;2.038;866777.033;4.43750;-16.37500;-36.81250;3
ACCE;2.076;866777.038;-0.67995;-0.06704;9.95988;3
AHRS;2.077;866777.043;-0.2657;4.8630;173.3681;-0.04249;0.00014;0.99742;3
MAGN;2.078;866777.043;4.12500;-15.93750;-36.62500;3
GYRO;2.079;866777.043;0.02443;0.00489;0.15760;3
MAGN;2.079;866777.053;4.68750;-16.37500;-36.75000;3
ACCE;2.079;866777.058;-0.63207;-0.10534;9.83538;3
AHRS;2.079;866777.063;-0.2440;4.7814;173.4919;-0.04177;0.00024;0.99751;3
MAGN;2.080;866777.063;4.81250;-16.68750;-36.93750;3
GYRO;2.080;866777.063;0.07941;-0.11484;0.07330;3
MAGN;2.080;866777.073;5.12500;-16.93750;-36.93750;3
ACCE;2.084;866777.078;-0.66080;-0.06704;9.71088;3
AHRS;2.093;866777.083;-0.1493;4.6598;173.5505;-0.04066;0.00099;0.99759;3
MAGN;2.095;866777.083;4.81250;-16.68750;-36.75000;3
GYRO;2.095;866777.083;0.00733;-0.21014;-0.01100;3
MAGN;2.097;866777.093;4.50000;-17.12500;-36.50000;3
ACCE;2.102;866777.098;-0.56503;-0.05746;9.73004;3
AHRS;2.110;866777.103;-0.1403;4.3286;173.4805;-0.03777;0.00093;0.99767;3
MAGN;2.111;866777.103;4.25000;-17.00000;-36.62500;3
GYRO;2.112;866777.103;-0.02443;-0.22724;-0.08186;3
MAGN;2.118;866777.113;3.81250;-16.87500;-36.50000;3
ACCE;2.121;866777.118;-0.58419;0.02873;9.47146;3
AHRS;2.129;866777.123;-0.1724;4.0171;173.4678;-0.03508;0.00050;0.99776;3
MAGN;2.130;866777.123;3.37500;-17.06250;-36.50000;3
GYRO;2.131;866777.123;-0.02321;-0.21014;-0.08919;3
MAGN;2.137;866777.133;3.81250;-17.31250;-36.25000;3
ACCE;2.142;866777.138;-0.57461;0.13408;9.33739;3
AHRS;2.149;866777.143;-0.1389;3.7472;173.3452;-0.03271;0.00069;0.99778;3
MAGN;2.150;866777.143;3.93750;-17.43750;-36.25000;3
GYRO;2.150;866777.143;-0.09285;-0.16982;-0.06597;3
MAGN;2.157;866777.153;3.93750;-17.43750;-36.37500;3
ACCE;2.162;866777.158;-0.50757;0.13408;9.61511;3
LIGH;2.163;866777.158;680.0;3
AHRS;2.169;866777.163;-0.2487;3.5240;173.3234;-0.03082;-0.00038;0.99782;3
MAGN;2.170;866777.163;4.37500;-17.31250;-36.81250;3
GYRO;2.170;866777.163;-0.13806;-0.07453;-0.05864;3
MAGN;2.177;866777.173;4.56250;-16.81250;-36.62500;3
ACCE;2.181;866777.178;-0.55545;0.00000;9.90242;3
WIFI;2.184;866773.270;Modern Free;3c:f5:cc:83:71:83;-73
WIFI;2.184;866773.270;bmp;3c:f5:cc:83:71:82;-73
WIFI;2.184;866773.270;guest;3c:f5:cc:83:71:81;-73
WIFI;2.184;866773.270;Mobile;3c:f5:cc:83:71:80;-73
WIFI;2.184;866773.270;Modern Free;3c:f5:cc:83:21:23;-75
WIFI;2.184;866773.270;bmp;3c:f5:cc:83:21:22;-74
WIFI;2.184;866773.270;guest;3c:f5:cc:83:21:21;-75
WIFI;2.184;866773.270;Mobile;3c:f5:cc:83:21:20;-75
WIFI;2.184;866773.270;xiaomi;a4:50:46:da:51:bd;-66
WIFI;2.184;866773.270;;24:f2:7f:75:a2:20;-70
WIFI;2.184;866773.270;bmp;00:0f:e2:fb:f1:92;-62
WIFI;2.184;866773.270;bmp;3c:f5:cc:83:71:92;-47
WIFI;2.184;866773.270;Mobile;3c:f5:cc:83:71:90;-46
WIFI;2.184;866773.270;Mobile;74:85:c4:09:33:10;-81
WIFI;2.184;866773.270;Modern Free;ac:74:09:25:f4:63;-80
WIFI;2.184;866773.270;bmp;ac:74:09:25:f4:62;-80
WIFI;2.184;866773.270;guest;ac:74:09:25:f4:61;-77
WIFI;2.184;866773.270;Mobile;ac:74:09:25:f4:60;-78
WIFI;2.184;866773.270;Mobile;00:0f:e2:fb:f0:10;-78
WIFI;2.184;866773.270;Mobile;74:85:c4:08:fa:10;-87
WIFI;2.184;866773.270;Modern Free;00:0f:e2:fc:44:b3;-75
WIFI;2.184;866773.270;bmp;00:0f:e2:fc:44:b2;-81
WIFI;2.184;866773.270;guest;00:0f:e2:fc:44:b1;-81
WIFI;2.184;866773.270;Mobile;00:0f:e2:fc:44:b0;-82
WIFI;2.184;866773.270;Modern Free;74:85:c4:09:38:d3;-77
WIFI;2.184;866773.270;Modern Free;00:0f:e2:fb:f1:93;-58
WIFI;2.184;866773.270;Modern Free;3c:f5:cc:83:71:93;-41
WIFI;2.184;866773.270;Modern Free;74:85:c4:09:5c:73;-73
WIFI;2.184;866773.270;Modern Free;00:0f:e2:fb:f0:13;-78
WIFI;2.184;866773.270;guest;00:0f:e2:fb:f0:11;-78
WIFI;2.184;866773.270;TP-LINK_D875;8c:a6:df:b0:d8:75;-59
WIFI;2.184;866773.270;;a4:93:3f:a8:bb:10;-75
WIFI;2.184;866773.270;guest;00:0f:e2:fb:f1:91;-63
WIFI;2.184;866773.270;Mobile;00:0f:e2:fb:f1:90;-59
WIFI;2.184;866773.270;guest;3c:f5:cc:83:71:91;-47
WIFI;2.184;866773.270;.WiFiBeijing;e4:95:6e:40:d5:ec;-69
WIFI;2.184;866773.270;;a4:93:3f:a8:bb:0d;-78
WIFI;2.184;866773.270;bmp;00:23:89:de:ae:92;-67
WIFI;2.184;866773.270;guest;00:23:89:de:ae:91;-68
WIFI;2.184;866773.270;;7c:a1:77:6e:16:c8;-80
WIFI;2.184;866773.270;guest;ac:74:09:25:de:41;-71
WIFI;2.184;866773.270;collar;b0:95:8e:b7:01:85;-79
WIFI;2.184;866773.270;biqi;42:68:9d:53:93:41;-77
WIFI;2.184;866773.270;hr1;0c:82:68:aa:c1:1e;-77
WIFI;2.184;866773.270;Ochirly;84:82:f4:2e:7c:05;-63
WIFI;2.184;866773.270;Modern Free;74:85:c4:09:0d:13;-68
WIFI;2.184;866773.270;bmp;74:85:c4:09:0d:12;-76
WIFI;2.184;866773.270;Modern Free;50:da:00:df:a5:a3;-65
WIFI;2.184;866773.270;bmp;50:da:00:df:a5:a2;-65
WIFI;2.184;866773.270;guest;50:da:00:df:a5:a1;-67
WIFI;2.184;866773.270;Mobile;50:da:00:df:a5:a0;-64
WIFI;2.184;866773.270;guest;50:da:00:df:a5:41;-71
WIFI;2.184;866773.270;Mobile;50:da:00:df:a5:40;-72
WIFI;2.184;866773.270;COSTA;e4:95:6e:40:d5:e6;-84
WIFI;2.184;866773.270;maancoffee;e4:95:6e:40:d5:e6;-82
WIFI;2.184;866773.270;CMCC-WEB;e4:95:6e:40:d5:e6;-83
WIFI;2.184;866773.270;ChinaUnicom;fe:ff:ff:c0:6b:80;-70
WIFI;2.184;866773.270;Modern Free;3c:f5:cc:83:21:33;-62
WIFI;2.184;866773.270;bmp;3c:f5:cc:83:21:32;-71
WIFI;2.184;866773.270;guest;3c:f5:cc:83:21:31;-62
WIFI;2.184;866773.270;Mobile;3c:f5:cc:83:21:30;-62
WIFI;2.184;866773.270;ChinaUnicom;fe:ff:ff:c0:6a:80;-64
WIFI;2.184;866773.270;ChinaUnicom;fe:ff:ff:c0:68:80;-69
WIFI;2.184;866773.270;ChinaUnicom;fe:ff:ff:c0:6c:00;-79
WIFI;2.184;866768.088;bmp;3c:f5:cc:83:22:32;-76
WIFI;2.184;866768.088;guest;50:da:00:df:9a:01;-77
WIFI;2.184;866768.088;Mobile;50:da:00:df:9a:00;-77
WIFI;2.184;866768.088;guest;74:85:c4:09:5c:71;-68
WIFI;2.184;866768.088;CU_Y9MA;74:1e:93:62:1f:e8;-68
WIFI;2.184;866768.088;guest;3c:f5:cc:83:22:31;-75
WIFI;2.184;866768.088;Mobile;3c:f5:cc:83:22:30;-72
WIFI;2.184;866768.088;Modern Free;50:da:00:df:9a:03;-71
WIFI;2.184;866768.088;bmp;50:da:00:df:9a:02;-81
WIFI;2.184;866768.088;bmp;74:85:c4:09:5c:72;-76
WIFI;2.184;866768.088;;7c:a1:77:6e:16:cb;-72
WIFI;2.184;866768.088;ChinaNet;e4:95:6e:40:d5:e6;-74
